2.473684210526316,2.3333333333333335,2.7777777777777777
2.289473684210526,2.357142857142857,2.5833333333333335
2.3157894736842106,2.3333333333333335,2.611111111111111
2.473684210526316,2.4761904761904763,2.625
2.4842105263157896,2.5142857142857142,2.6333333333333333
2.5350877192982457,2.5952380952380953,2.638888888888889
2.5714285714285716,2.6462585034013606,2.5714285714285716
2.6184210526315788,2.6726190476190474,2.5277777777777777
2.6666666666666665,2.6666666666666665,2.5185185185185186
2.6157894736842104,2.6809523809523808,2.5444444444444443
2.626794258373206,2.645021645021645,2.5555555555555554
2.6315789473684212,2.6666666666666665,2.564814814814815
2.6477732793522266,2.6483516483516483,2.58974358974359
2.6278195488721803,2.645051194539249,2.585657370517928
2.6280701754385967,2.641025641025641,2.58955223880597
2.638157894736842,2.621212121212121,2.5789473684210527
2.6656346749226008,2.6235632183908044,2.5794701986754967
2.686217008797654,2.6311475409836067,2.595611285266458
2.671309192200557,2.65625,2.6101190476190474
2.6702127659574466,2.68407960199005,2.633522727272727
2.6615776081424936,2.6857142857142855,2.6494565217391304
2.658536585365854,2.6872146118721463,2.6510416666666665
2.6690140845070425,2.6951754385964914,2.6225
2.678733031674208,2.6835443037974684,2.6289156626506025
2.6899563318777293,2.704684317718941,2.624708624708625
2.721518987341772,2.6968503937007875,2.6176470588235294
2.716326530612245,2.7093690248565965,2.6255506607929515
2.716831683168317,2.713221601489758,2.628755364806867
2.7173076923076924,2.716878402903811,2.6422594142259412
2.736448598130841,2.711504424778761,2.659183673469388
2.7431693989071038,2.7202072538860103,2.6613545816733066
2.7295373665480427,2.7318718381112985,2.647749510763209
2.7113043478260868,2.7479406919275124,2.653179190751445
2.6989795918367347,2.7648953301127213,2.6482889733840302
2.6888519134775373,2.769352290679305,2.6604127579737336
2.685667752442997,2.7763975155279503,2.664814814814815
2.682615629984051,2.787786259541985,2.677064220183486
2.6885758998435056,2.785285285285285,2.68488160291439
2.6897081413210446,2.7928994082840237,2.694394213381555
2.6923076923076925,2.793002915451895,2.6965888689407542
2.691851851851852,2.795977011494253,2.696969696969697
2.6885007278020376,2.801699716713881,2.702654867256637
2.688125894134478,2.8072625698324023,2.7082601054481548
2.691983122362869,2.8016528925619837,2.7102966841186737
2.6874135546334714,2.8108843537414967,2.714038128249567
2.6816326530612247,2.8118279569892475,2.7142857142857144
2.678714859437751,2.811420982735724,2.717948717948718
2.670619235836627,2.820209973753281,2.7283531409168083
2.675745784695201,2.8236057068741895,2.7318718381112985
2.676883780332056,2.8243589743589745,2.7353433835845897
2.688050314465409,2.828897338403042,2.737104825291181
2.677819083023544,2.8295739348370925,2.7355371900826446
2.673992673992674,2.838909541511772,2.7389162561576357
2.6762936221419977,2.847665847665848,2.7471451876019577
2.67497034400949,2.851400730816078,2.7487844408427877
2.667447306791569,2.8526570048309177,2.745571658615137
2.6682080924855494,2.8634730538922155,2.7392
2.6598173515981736,2.8681710213776723,2.737678855325914
2.6583990980834273,2.868080094228504,2.740916271721959
2.6570155902004453,2.869158878504673,2.7441130298273158
2.662266226622662,2.877172653534183,2.7441497659906395
2.6630434782608696,2.8804597701149426,2.751552795031056
2.6627282491944144,2.887115165336374,2.7538699690402475
2.657112526539278,2.8902714932126696,2.759259259259259
2.6558237145855195,2.9012345679012346,2.763076923076923
2.653167185877466,2.9053452115812917,2.76840490797546
2.6515930113052417,2.9093922651933704,2.764525993883792
2.653767820773931,2.9133771929824563,2.763719512195122
2.6559031281533803,2.9161220043572986,2.7598784194528876
2.6636636636636637,2.9177489177489178,2.756060606060606
2.666335650446872,2.913978494623656,2.7613293051359515
2.668965517241379,2.9166666666666665,2.76355421686747
2.6666666666666665,2.91932059447983,2.765765765765766
2.6663433559650827,2.918776371308017,2.7679640718562872
2.672447013487476,2.919287211740042,2.7686567164179103
2.6736842105263157,2.9229166666666666,2.769345238095238
2.6720532319391634,2.920289855072464,2.765578635014837
2.672022684310019,2.920700308959835,2.769230769230769
2.672932330827068,2.9241803278688523,2.774336283185841
2.6785046728971964,2.920489296636086,2.777941176470588
2.6809302325581394,2.918864097363083,2.781524926686217
2.683333333333333,2.919273461150353,2.7777777777777777
2.686635944700461,2.9176706827309236,2.7798833819241984
2.689908256880734,2.917082917082917,2.7805232558139537
2.6904109589041094,2.9125248508946324,2.781159420289855
2.691818181818182,2.909990108803165,2.7846820809248554
2.697737556561086,2.9104330708661417,2.786743515850144
2.699099099099099,2.9127450980392156,2.7902298850574714
2.7013452914798206,2.912109375,2.793696275071633
2.7026785714285713,2.9114785992217898,2.797142857142857
2.7057777777777776,2.9108527131782944,2.799145299145299
2.7061946902654865,2.911196911196911,2.799715909090909
2.709251101321586,2.9115384615384614,2.7974504249291785
2.712280701754386,2.9090038314176243,2.7951977401129944
2.7170305676855895,2.9091778202676863,2.7943661971830984
2.7180156657963446,2.907442748091603,2.800561797752809
2.7207285342584564,2.9047619047619047,2.803921568627451
2.720829732065687,2.9049429657794676,2.8058659217877095
2.7217915590008612,2.9022770398481974,2.8050139275766015
2.72274678111588,2.9023696682464455,2.8069444444444445
2.726261762189906,2.902462121212121,2.8102493074792245
2.7263427109974425,2.902554399243141,2.8080110497237567
2.728122344944775,2.90359168241966,2.8112947658402203
2.7281964436917865,2.9017941454202076,2.809065934065934
2.728270042194093,2.90188679245283,2.8109589041095893
2.7300252312867954,2.901979264844486,2.8128415300546448
2.7317686504610226,2.9030131826742,2.8147138964577656
2.7309941520467835,2.904985888993415,2.8152173913043477
2.7310574521232307,2.904135338345865,2.8184281842818426
2.732780082987552,2.904225352112676,2.8189189189189188
2.7353184449958645,2.9052532833020637,2.8194070080862534
2.732893652102226,2.9044048734770382,2.825268817204301
2.735414954806902,2.902621722846442,2.8257372654155497
2.7338247338247337,2.904583723105706,2.828877005347594
2.733061224489796,2.904672897196262,2.8293333333333335
2.7355573637103334,2.906629318394024,2.8297872340425534
2.7364152473641523,2.907649253731343,2.830238726790451
2.738075990299111,2.907735321528425,2.8293650793650795
2.740531829170024,2.9096834264432028,2.8311345646437993
2.739549839228296,2.9088372093023254,2.830263157894737
2.739374498797113,2.907992565055762,2.826771653543307
2.7384,2.9090064995357476,2.824607329842932
2.739824421388667,2.9081632653061225,2.8211488250652743
2.7404458598726116,2.907321594068582,2.8177083333333335
2.7394757744241462,2.908333333333333,2.8207792207792206
2.737717908082409,2.9093432007400555,2.8238341968911915
2.738339920948617,2.910351201478743,2.8268733850129197
2.7381703470031544,2.9113573407202216,2.8286082474226806
2.7393700787401576,2.910516605166052,2.8316195372750643
2.7380015735641225,2.9096774193548387,2.835897435897436
2.738993710691824,2.9079189686924494,2.838874680306905
2.7399842890809114,2.908003679852806,2.8405612244897958
2.740973312401884,2.9080882352941178,2.842239185750636
2.740973312401884,2.9100091827364554,2.8451776649746194
2.740973312401884,2.9110091743119266,2.848101265822785
2.740973312401884,2.9120073327222733,2.8484848484848486
2.740973312401884,2.913003663003663,2.8526448362720402
2.740973312401884,2.9139981701738336,2.851572327044025
2.740973312401884,2.913162705667276,2.851758793969849
2.740973312401884,2.911415525114155,2.8531994981179425
2.740973312401884,2.9124087591240877,2.854636591478697
2.740973312401884,2.912488605287147,2.8548185231539422
2.740973312401884,2.912488605287147,2.855
2.740973312401884,2.912488605287147,2.8551810237203497
2.740973312401884,2.912488605287147,2.8566084788029924
2.740973312401884,2.912488605287147,2.859277708592777
2.740973312401884,2.912488605287147,2.8582089552238807
2.740973312401884,2.912488605287147,2.857142857142857
2.740973312401884,2.912488605287147,2.8548387096774195
2.740973312401884,2.912488605287147,2.8537794299876085
2.740973312401884,2.912488605287147,2.85519801980198
2.740973312401884,2.912488605287147,2.854140914709518
2.740973312401884,2.912488605287147,2.8530864197530863
2.740973312401884,2.912488605287147,2.8532675709001234
2.740973312401884,2.912488605287147,2.854679802955665
2.740973312401884,2.912488605287147,2.854858548585486
2.740973312401884,2.912488605287147,2.8550368550368552
2.740973312401884,2.912488605287147,2.8552147239263803
2.740973312401884,2.912488605287147,2.855392156862745
2.740973312401884,2.912488605287147,2.8555691554467564
2.740973312401884,2.912488605287147,2.8557457212713935
